Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Comparison,Original_ID
ELN,0.5301551993432094,-0.5056351623568572,4.916258789337914,-0.10284958217688789,0.9180823529978114,,Sarcoidosis_vs_Control,ELN
ELOF1,345.4103051404669,1.090807382679176,0.35737097247912086,3.0523110903835526,0.002270866185801513,0.01156226319590775,Sarcoidosis_vs_Control,ELOF1
ELOVL1,264.7381864242876,0.0822370620201389,0.17567504060876207,0.46812035298335486,0.6396985251706652,0.7562295683899781,Sarcoidosis_vs_Control,ELOVL1
ELOVL2,0.0,,,,,,Sarcoidosis_vs_Control,ELOVL2
ELOVL3,1.418781812117744,-2.357923248773191,3.5580123675357505,-0.6627079968264048,0.5075175871768411,,Sarcoidosis_vs_Control,ELOVL3
ELOVL4,4.5251657847450915,-0.5146583829134254,1.186675428613755,-0.43369768219995636,0.6645079899594752,,Sarcoidosis_vs_Control,ELOVL4
ELOVL5,1263.0309401532847,-0.12718393964497673,0.22794009383047684,-0.5579709015104894,0.5768642543684146,0.708403361978967,Sarcoidosis_vs_Control,ELOVL5
ELOVL6,43.66129239754564,-0.3605540705013466,0.4955392149108718,-0.7275994707425854,0.4668588046902835,0.6140645755469495,Sarcoidosis_vs_Control,ELOVL6
ELOVL7,304.81139654584865,-0.5137998160310564,0.45410070949263587,-1.1314666665135185,0.257858725656267,0.4101901487046141,Sarcoidosis_vs_Control,ELOVL7
ELP2,117.00944997589633,0.4095451589473822,0.24604943941933957,1.66448320270057,0.09601590508644765,0.20269824885278123,Sarcoidosis_vs_Control,ELP2
ELP3,197.92406862620624,0.35432547340067133,0.3168910637842459,1.1181302153787225,0.263511383330032,0.41636569079358915,Sarcoidosis_vs_Control,ELP3
ELP4,109.8466866049836,-0.11964499853135124,0.26971817355470384,-0.4435926469266448,0.6573371228949221,0.7696319306335317,Sarcoidosis_vs_Control,ELP4
ELSPBP1,0.0,,,,,,Sarcoidosis_vs_Control,ELSPBP1
ELTD1,0.0,,,,,,Sarcoidosis_vs_Control,ELTD1
EMB,701.7165370852335,0.7028959443080653,0.19487131081324602,3.606974989672452,0.00030978750710982826,0.0022960481813891933,Sarcoidosis_vs_Control,EMB
EMCN,0.41040235571639017,-0.7231645876428725,4.199902675475613,-0.1721860346587623,0.8632912766363419,,Sarcoidosis_vs_Control,EMCN
EMD,122.71788523884861,-1.0128675347436331,0.39613234726011765,-2.5568917604159713,0.010561207419271176,0.038806014112907274,Sarcoidosis_vs_Control,EMD
EME1,2.0436706135651566,-0.3694524403931188,1.7495465180003753,-0.2111704013537064,0.8327543062502927,,Sarcoidosis_vs_Control,EME1
EMG1,180.0763178573757,0.7418587619226044,0.23708120136621053,3.1291336371148324,0.0017532255187955776,0.009478165544140077,Sarcoidosis_vs_Control,EMG1
EMID1,12.544290055293562,1.592408761792555,0.8293398375355476,1.9200919692035177,0.054846283515988074,0.13441268960670286,Sarcoidosis_vs_Control,EMID1
EMID2,0.7341674213134108,-1.518203638902498,3.8498413902247104,-0.3943548538798068,0.6933190700664038,,Sarcoidosis_vs_Control,EMID2
EMILIN1,0.7229267967069757,-1.4303206832142823,3.7867345028967057,-0.3777187658971449,0.7056395256364376,,Sarcoidosis_vs_Control,EMILIN1
EMILIN2,177.3563612194228,-0.8957182463432516,0.30130355604985787,-2.9728100726266695,0.0029508698572053692,0.0142469713208444,Sarcoidosis_vs_Control,EMILIN2
EMILIN3,0.0,,,,,,Sarcoidosis_vs_Control,EMILIN3
EML1,0.0,,,,,,Sarcoidosis_vs_Control,EML1
EML2,84.0701318504809,-0.2438743679292833,0.3463679984838014,-0.7040903576451176,0.48137650456901115,0.627601984704897,Sarcoidosis_vs_Control,EML2
EML3,166.0652674204029,-1.1567791448081852,0.317268203640076,-3.6460607509238145,0.0002662910472575584,0.002026887512347635,Sarcoidosis_vs_Control,EML3
EML4,557.5623139748122,-0.01186705597791317,0.23357991791414062,-0.05080512093627529,0.9594808102320168,0.9760832179072644,Sarcoidosis_vs_Control,EML4
EML5,22.417468328065006,-1.5523406798468435,0.758413057431478,-2.0468274703815954,0.040675027456084194,0.10735087910317474,Sarcoidosis_vs_Control,EML5
EML6,18.053851956964362,3.6349391450061947,0.6099472668613156,5.9594318107382795,2.531164524681715e-09,9.85233970848524e-08,Sarcoidosis_vs_Control,EML6
EMP1,11.669447845121805,-0.9058407486492466,0.845916769515022,-1.070839095870602,0.28424178453363214,0.4383225770239945,Sarcoidosis_vs_Control,EMP1
EMP2,0.4331910425868545,-0.7622337075356351,4.551037094602298,-0.16748571626446926,0.8669878855551072,,Sarcoidosis_vs_Control,EMP2
EMP3,2250.144710593843,-0.12229321094525013,0.16825725243659873,-0.7268228214491474,0.4673345009300086,0.6146186469180865,Sarcoidosis_vs_Control,EMP3
EMR1,350.91239057102985,-0.16377921119331518,0.6373738401148906,-0.25695941829647884,0.7972101008970571,0.8730869912608887,Sarcoidosis_vs_Control,EMR1
EMR3,307.5389977607486,-0.030551509838013254,0.28968419613371077,-0.10546488295105841,0.9160069338948602,0.949920649499787,Sarcoidosis_vs_Control,EMR3
EMR4P,46.44433530194622,1.6057080131331758,0.553426148320436,2.901395277411909,0.003715049299117204,0.017257397731866256,Sarcoidosis_vs_Control,EMR4P
EMX1,0.0,,,,,,Sarcoidosis_vs_Control,EMX1
EMX2,0.0,,,,,,Sarcoidosis_vs_Control,EMX2
EMX2OS,0.0,,,,,,Sarcoidosis_vs_Control,EMX2OS
EN1,0.0,,,,,,Sarcoidosis_vs_Control,EN1
EN2,0.07956709340061643,0.48773804833464257,5.954393187957517,0.08191230120998225,0.9347164523624721,,Sarcoidosis_vs_Control,EN2
ENAH,3.6419409519927974,-3.7650545764119947,3.560404226450563,-1.0574795267461672,0.2902927934954046,,Sarcoidosis_vs_Control,ENAH
ENAM,0.0,,,,,,Sarcoidosis_vs_Control,ENAM
ENC1,56.90516871011188,0.32618639681985245,0.48747807413550204,0.6691303960661499,0.5034123017828505,0.6462547552058246,Sarcoidosis_vs_Control,ENC1
ENDOD1,66.85207806783204,0.5272396392322032,0.4841624854222318,1.0889725146143951,0.27616600641859534,0.42956619545998403,Sarcoidosis_vs_Control,ENDOD1
ENDOG,27.561992894595722,0.1939240858651798,0.5222816503296172,0.37130174062748017,0.7104128016479567,0.810095939489053,Sarcoidosis_vs_Control,ENDOG
ENDOU,0.29128758261098453,0.1671438524126538,5.9375319239969215,0.028150392208778036,0.9775422028085199,,Sarcoidosis_vs_Control,ENDOU
ENDOV,12.177242204838029,-0.6038107709540766,0.7636951107870313,-0.7906437561605117,0.42915190547320137,0.5801742793258141,Sarcoidosis_vs_Control,ENDOV
ENG,85.5195730196461,-0.23972402225049508,0.3957130670734366,-0.6058026438788462,0.5446458138734048,0.6816678065199018,Sarcoidosis_vs_Control,ENG
ENGASE,58.37671321955628,-0.3790550465886909,0.5770459927343825,-0.6568887945872489,0.5112524237763951,0.6526823523623556,Sarcoidosis_vs_Control,ENGASE
ENHO,0.28628497320652746,-0.1534503184474345,4.698330675095988,-0.032660604171778414,0.9739452404345981,,Sarcoidosis_vs_Control,ENHO
ENKUR,68.32538604598967,-0.8007071218809476,0.6954921873132531,-1.1512812602168097,0.2496165441123246,0.40089226941828116,Sarcoidosis_vs_Control,ENKUR
ENO1,2572.300078287435,-0.04319250190782131,0.19591080708212702,-0.22047023618107373,0.8255049501867817,0.8908113843332729,Sarcoidosis_vs_Control,ENO1
ENO2,111.57949422317085,-0.9430404752776099,0.42280902349521765,-2.2304170982014924,0.025719765502570983,0.07654223912286351,Sarcoidosis_vs_Control,ENO2
ENO3,14.74056715591089,-0.3844227836676135,0.7051973021629493,-0.5451279840245125,0.5856654973778788,0.7152431174295679,Sarcoidosis_vs_Control,ENO3
ENO4,0.43969918037529043,2.28923525698501,2.8502041885729783,0.803182896917701,0.4218690294356705,,Sarcoidosis_vs_Control,ENO4
ENOPH1,171.65886540457996,0.2716249244635424,0.25771859401191166,1.0539593602275668,0.2919015237880178,0.4461984107497377,Sarcoidosis_vs_Control,ENOPH1
ENOSF1,57.23534326896197,-0.945665979367105,0.5195836565863141,-1.8200456603661652,0.06875205172118115,0.1593579383631813,Sarcoidosis_vs_Control,ENOSF1
ENOX1,0.0,,,,,,Sarcoidosis_vs_Control,ENOX1
ENOX2,52.51410279554109,-0.9852751361509807,0.44197464176378287,-2.229257163304789,0.02579679906589351,0.0767108187186001,Sarcoidosis_vs_Control,ENOX2
ENPEP,0.167434046951891,0.1671438524126538,5.9375319239969215,0.028150392208778036,0.9775422028085199,,Sarcoidosis_vs_Control,ENPEP
ENPP1,2.086054595930232,-0.4123068710009857,1.9467344266954867,-0.2117941026505922,0.8322676695627058,,Sarcoidosis_vs_Control,ENPP1
ENPP2,23.029644961191543,0.7487166195973272,0.4945609166131127,1.5139017145243536,0.13005076922630257,0.252757073523847,Sarcoidosis_vs_Control,ENPP2
ENPP3,14.082858787125067,0.9483151903106444,0.8778243281369134,1.0803017869456184,0.28000781423906684,0.4340467189138405,Sarcoidosis_vs_Control,ENPP3
ENPP4,154.53201004697738,0.2655870680231999,0.33548315309635407,0.7916554544451914,0.4285616027767658,0.5797379166718242,Sarcoidosis_vs_Control,ENPP4
ENPP5,35.18740919226669,-0.20314886599847248,0.5650617350048401,-0.3595162323223539,0.7192089367845753,0.8170686079000989,Sarcoidosis_vs_Control,ENPP5
ENPP6,0.0,,,,,,Sarcoidosis_vs_Control,ENPP6
ENPP7,0.0,,,,,,Sarcoidosis_vs_Control,ENPP7
ENSA,627.6678772839632,-0.3484484248681334,0.1670594390188735,-2.0857751403604765,0.03699899628737014,0.1004194926885872,Sarcoidosis_vs_Control,ENSA
ENTHD1,0.3130778382573832,-0.15345031716558175,4.626904447623512,-0.03316479060733521,0.9735431756925832,,Sarcoidosis_vs_Control,ENTHD1
ENTPD1,413.7034546750533,-0.014165634891629917,0.29078700510531325,-0.048714814083592226,0.961146569961308,0.9769550001843317,Sarcoidosis_vs_Control,ENTPD1
ENTPD2,12.269095261725399,-1.4092409553500265,1.135092503296468,-1.2415208022759314,0.21441341834239125,0.36134647152118726,Sarcoidosis_vs_Control,ENTPD2
ENTPD3,0.2658324323502954,-0.15345031956901395,4.759944641616967,-0.0322378370175512,0.9742823822734561,,Sarcoidosis_vs_Control,ENTPD3
ENTPD4,190.34050237619655,0.18010273804154955,0.24429015576253285,0.7372492660597507,0.4609707785232505,0.6094446179398515,Sarcoidosis_vs_Control,ENTPD4
ENTPD5,203.84148493680138,1.5852016188395646,0.5112172366326471,3.100837579893,0.0019297410816131336,0.0102171282032125,Sarcoidosis_vs_Control,ENTPD5
ENTPD6,46.6879381643207,-0.8133114311537725,0.44913323958420925,-1.810846669702527,0.0701645897697231,0.16163630394298661,Sarcoidosis_vs_Control,ENTPD6
ENTPD7,51.84833468632606,-0.44998768060272337,0.3987213785541775,-1.128576757620685,0.259076419996389,0.4114893244574699,Sarcoidosis_vs_Control,ENTPD7
ENTPD8,0.5390052903561425,-1.0195622047634936,4.445728239288342,-0.2293352517037123,0.8186083565982618,,Sarcoidosis_vs_Control,ENTPD8
ENY2,119.60161238179732,-0.49826077919762146,0.27755091831893863,-1.7952049383063515,0.07262105397342647,0.1656331028682273,Sarcoidosis_vs_Control,ENY2
EOMES,207.8237071334742,0.6163954945836114,0.29514620984279477,2.0884411658612363,0.036758057360540414,0.09998191602066993,Sarcoidosis_vs_Control,EOMES
EP300,3202.697421880547,0.8146408623291759,0.29192765646256297,2.7905573325960162,0.005261738044778834,0.022540606849891263,Sarcoidosis_vs_Control,EP300
EP400,81.73031416323397,-1.1998418368794204,0.565410234703233,-2.122073077628638,0.03383160180806465,0.09389995603871006,Sarcoidosis_vs_Control,EP400
EPAS1,16.691528895205188,0.4136833462194565,0.7155246645158504,0.578153859307379,0.563160247086798,0.6967608647403781,Sarcoidosis_vs_Control,EPAS1
EPB41,19113.360158578773,0.5523781764590822,0.43086394488740615,1.282024599675961,0.1998340169202073,0.34380831931036426,Sarcoidosis_vs_Control,EPB41
EPB41L1,0.49937092242712894,-0.963333537572027,4.125713661723211,-0.2334950063329567,0.8153770467746057,,Sarcoidosis_vs_Control,EPB41L1
EPB41L2,2.713560250247125,0.9333598506867331,1.2493299423863125,0.7470883543413255,0.45501022937060465,,Sarcoidosis_vs_Control,EPB41L2
EPB41L3,168.4953434476318,0.3159097962474556,0.36064362952581325,0.8759611161379025,0.38105117272075684,0.5350548124980599,Sarcoidosis_vs_Control,EPB41L3
EPB41L4A,205.54731612611772,0.5950878780973826,0.5223887822721406,1.1391666480835134,0.2546336534474184,0.40643448531030246,Sarcoidosis_vs_Control,EPB41L4A
EPB41L4B,0.0,,,,,,Sarcoidosis_vs_Control,EPB41L4B
EPB41L5,18.35207083016405,0.47378172068156293,0.5658425778650805,0.8373030578029981,0.4024222409122362,0.5556609421230441,Sarcoidosis_vs_Control,EPB41L5
EPB42,1287.9538222831081,2.4841947857904962,0.47836101606014053,5.1931380325485765,2.0677875745958194e-07,4.567746798833192e-06,Sarcoidosis_vs_Control,EPB42
EPB49,5196.903316386878,0.8589697908638967,0.5764987077044879,1.4899769581169695,0.13623029459782068,0.2612724675181373,Sarcoidosis_vs_Control,EPB49
EPC1,513.2800691395481,0.08457407274013698,0.18951082802607205,0.44627567522686173,0.655398124938537,0.7683978016520778,Sarcoidosis_vs_Control,EPC1
EPC2,391.24555107499344,1.051471588335724,0.2574299217261352,4.084496399196063,4.417251139126776e-05,0.0004537523017254662,Sarcoidosis_vs_Control,EPC2
EPCAM,1.8961249052116198,-2.78810381852152,3.5693751768216933,-0.781118173462548,0.43473299409569766,,Sarcoidosis_vs_Control,EPCAM
EPDR1,64.7727246377381,1.4156197211642043,0.5464640055531509,2.5905086277938145,0.009583421926702643,0.03603519877035957,Sarcoidosis_vs_Control,EPDR1
EPG5,303.41036916835196,0.9801532224772025,0.18461870952527398,5.309067672488639,1.101874191713667e-07,2.640754963070886e-06,Sarcoidosis_vs_Control,EPG5
EPHA1,50.09268199173008,-0.748417420909106,0.6490591323400535,-1.15308048776825,0.24887734965504915,0.4003018440261178,Sarcoidosis_vs_Control,EPHA1
EPHA10,0.42304602224988563,-0.47085195277626,4.473017931932989,-0.10526493744074575,0.9161655842322328,,Sarcoidosis_vs_Control,EPHA10
EPHA2,4.153546061124175,-1.4061669898791476,1.6103745302609491,-0.873192517302971,0.3825581526851799,,Sarcoidosis_vs_Control,EPHA2
EPHA3,0.1817137763136824,0.16714408789885452,5.820627875040175,0.02871581751783107,0.9770912410150949,,Sarcoidosis_vs_Control,EPHA3
EPHA4,39.71225323948071,-1.6913709620296333,0.6645810965639402,-2.54501816373422,0.010927205407639425,0.039879177058336185,Sarcoidosis_vs_Control,EPHA4
EPHA5,0.0,,,,,,Sarcoidosis_vs_Control,EPHA5
EPHA6,0.0,,,,,,Sarcoidosis_vs_Control,EPHA6
EPHA7,0.0,,,,,,Sarcoidosis_vs_Control,EPHA7
EPHA8,0.0,,,,,,Sarcoidosis_vs_Control,EPHA8
EPHB1,18.485173716931353,0.24886004787273514,0.6102244071720152,0.40781726353102815,0.6834078383711643,0.7911146084826647,Sarcoidosis_vs_Control,EPHB1
EPHB2,11.528603961712847,-1.3346274356081347,1.0286214075679008,-1.2974914052817181,0.1944621604421548,0.33723903319573567,Sarcoidosis_vs_Control,EPHB2
EPHB3,4.0160597938613245,-1.3668045183224136,1.781544450936736,-0.7672020294546946,0.4429614064662729,,Sarcoidosis_vs_Control,EPHB3
EPHB4,47.375542271871865,0.06001867986829909,0.6367666078007957,0.09425538200815198,0.9249062920628436,0.9545019404649276,Sarcoidosis_vs_Control,EPHB4
EPHB6,70.98182415081024,0.6914053567413561,0.36868199788710593,1.8753434143889802,0.06074549434479961,0.14493661808583766,Sarcoidosis_vs_Control,EPHB6
EPHX1,26.16729869930679,-0.4576886232196769,0.5270123041707384,-0.8684590845366631,0.38514306171726953,0.5388565791602056,Sarcoidosis_vs_Control,EPHX1
EPHX2,65.94509534176495,-1.249331302444103,0.6582078153898685,-1.8980803224041047,0.05768550188438398,0.13942266730512398,Sarcoidosis_vs_Control,EPHX2
EPHX3,0.6557214813699478,-1.2590192602925767,3.7869123762192287,-0.3324659076346399,0.7395374787615965,,Sarcoidosis_vs_Control,EPHX3
EPHX4,1.630524511867733,-2.554185560790747,3.5682828362802574,-0.7158024399919342,0.47411334558358054,,Sarcoidosis_vs_Control,EPHX4
EPM2A,27.764614074306543,0.7625793248120021,0.5014682826837559,1.5206930351224472,0.1283368873474885,0.2502447373256953,Sarcoidosis_vs_Control,EPM2A
EPM2AIP1,60.540915179646355,-0.3131619036622085,0.46627596829703927,-0.6716235125862414,0.5018234058126827,0.6447180688243653,Sarcoidosis_vs_Control,EPM2AIP1
EPN1,10.918859274301754,0.06021343364686887,0.7280395063078604,0.08270627229040353,0.934085097396266,,Sarcoidosis_vs_Control,EPN1
EPN2,57.78922622519718,2.2742212960175103,0.40747509293243867,5.581252291154364,2.3879296361867053e-08,7.019518159707169e-07,Sarcoidosis_vs_Control,EPN2
EPN3,2.879045836587136,0.8880827884335898,1.1549441780826049,0.7689400105102496,0.44192892388371274,,Sarcoidosis_vs_Control,EPN3
EPO,0.31607939770218374,-0.1534503170333305,4.6194722295615485,-0.03321814904554477,0.9735006252633526,,Sarcoidosis_vs_Control,EPO
EPOR,74.15282545480711,1.6622728716478474,0.31750033141839923,5.235499642541533,1.645391432228016e-07,3.7220798571121933e-06,Sarcoidosis_vs_Control,EPOR
EPRS,332.698591642666,0.43017072990570143,0.25512807012708727,1.6860972204721336,0.09177707528682576,0.19594848228441256,Sarcoidosis_vs_Control,EPRS
EPS15,1655.5395682025312,0.6493079649220144,0.23120284187118276,2.8083909335499584,0.004978974452438444,0.02163304989188805,Sarcoidosis_vs_Control,EPS15
EPS15L1,656.0030424541245,0.4435561717475369,0.2293897013694004,1.933635943983601,0.05315790466129209,0.13107174045798714,Sarcoidosis_vs_Control,EPS15L1
EPS8,16.177060019918848,1.3567250069933876,0.5056658933521071,2.683046305534923,0.007295488818277833,0.0289147718502173,Sarcoidosis_vs_Control,EPS8
EPS8L1,1.9229830964233912,-0.24435271873858824,1.7307867012275853,-0.14118014574833374,0.8877276303645548,,Sarcoidosis_vs_Control,EPS8L1
EPS8L2,18.009247802605724,-2.562392554282251,1.1025286839282635,-2.3241051154810357,0.020119860951333047,0.06363490905537894,Sarcoidosis_vs_Control,EPS8L2
EPS8L3,0.23351074485676682,0.16714475185518443,5.477576264386777,0.03051436324892439,0.9756568384994762,,Sarcoidosis_vs_Control,EPS8L3
EPSTI1,445.1041137673154,2.837932597734523,0.5106839077129679,5.557121645841237,2.742596304400684e-08,7.978976052596629e-07,Sarcoidosis_vs_Control,EPSTI1
EPT1,64.78803167017301,0.24800992437048527,0.4472793724405772,0.5544854953118464,0.5792466296015673,0.7103069076209922,Sarcoidosis_vs_Control,EPT1
EPX,0.15796842257828098,0.1671438524126538,5.9375319239969215,0.028150392208778036,0.9775422028085199,,Sarcoidosis_vs_Control,EPX
EPYC,0.07956709340061643,0.48773804833464257,5.954393187957517,0.08191230120998225,0.9347164523624721,,Sarcoidosis_vs_Control,EPYC
ERAL1,87.03277828882509,-0.0303614961292658,0.3517760683014091,-0.08630915762936846,0.9312206589077825,0.9581276818659237,Sarcoidosis_vs_Control,ERAL1
ERAP1,599.4861161087687,0.22780228304742262,0.24120652316918095,0.9444283680820825,0.34495079068164225,0.4996408429074498,Sarcoidosis_vs_Control,ERAP1
ERAP2,209.41510353751522,-1.8168110531603554,1.3497189606212845,-1.3460661857517844,0.1782811725684026,0.31579992490330366,Sarcoidosis_vs_Control,ERAP2
ERAS,0.9215060195470922,0.9834142647919231,2.0873519108960545,0.471130076178561,0.637547848453287,,Sarcoidosis_vs_Control,ERAS
ERBB2,70.10448164253073,-1.946707378076167,0.6242971678932345,-3.1182383617813993,0.0018193559729331329,0.009760879383302853,Sarcoidosis_vs_Control,ERBB2
ERBB3,1.5753463624799324,-2.5356212098581605,3.556273734698689,-0.7129994480228039,0.47584609869895056,,Sarcoidosis_vs_Control,ERBB3
ERBB4,0.0,,,,,,Sarcoidosis_vs_Control,ERBB4
ERC1,256.7291883927863,0.24077296234296072,0.24423434730914853,0.985827607769654,0.3242177157052343,0.48002731890874073,Sarcoidosis_vs_Control,ERC1
ERC2,3.977265317747127,2.479825299112556,1.0163431429361522,2.4399488660379944,0.014689340979132421,,Sarcoidosis_vs_Control,ERC2
ERCC1,23.997583752103232,0.05720486347801237,0.5091451993727801,0.1123547144281896,0.9105421605519608,0.9459917080819634,Sarcoidosis_vs_Control,ERCC1
ERCC2,21.257243737300502,0.713874748611949,0.523420292122128,1.363865251990236,0.17260997884198082,0.3089789789356612,Sarcoidosis_vs_Control,ERCC2
ERCC3,114.6534022311187,-0.4409132640045816,0.3490152722569034,-1.263306505624871,0.20647904914344528,0.35202167447986865,Sarcoidosis_vs_Control,ERCC3
ERCC4,48.61340108251087,-0.1469397612742644,0.38869763931234963,-0.37803101025830144,0.7054075575001956,0.8066700951334422,Sarcoidosis_vs_Control,ERCC4
ERCC6,84.90626964380712,-0.4434429790240925,0.34301679635540505,-1.292773367764284,0.19608945402986777,0.3392112801337948,Sarcoidosis_vs_Control,ERCC6
ERCC6L,2.564391688349043,-0.7284319127786759,1.6818577929831517,-0.43311147697370933,0.6649337853021721,,Sarcoidosis_vs_Control,ERCC6L
ERCC8,59.59383674297171,-0.5244456234142397,0.43175400197049646,-1.2146861894057839,0.2244858018878173,0.37286576393609205,Sarcoidosis_vs_Control,ERCC8
EREG,3.1705391088408432,-1.0349018839196675,1.6334405022839733,-0.6335718273623107,0.5263602915183025,,Sarcoidosis_vs_Control,EREG
ERF,323.3287882302209,-0.549729537059167,0.31356360368889835,-1.7531675570503402,0.07957325008216963,0.1772341844766241,Sarcoidosis_vs_Control,ERF
ERG,6.380624489362676,3.5201606961982805,0.7332621531121096,4.800685104580976,1.5812374109712852e-06,,Sarcoidosis_vs_Control,ERG
ERGIC1,837.4053837543433,-1.7980522026349273,0.3321720894547313,-5.413014096357326,6.197260952876255e-08,1.623078460233577e-06,Sarcoidosis_vs_Control,ERGIC1
ERGIC2,690.2598260765101,0.551287020837201,0.26136230247567516,2.1092828446003957,0.03492017469284608,0.09611775955446147,Sarcoidosis_vs_Control,ERGIC2
ERGIC3,176.98895333932097,-0.5149852732428022,0.2860023396164055,-1.800633078503886,0.07176073187085001,0.16430263653496213,Sarcoidosis_vs_Control,ERGIC3
ERH,533.7238812968476,1.3186606147308386,0.30219741631062885,4.363573424384896,1.2795496744458491e-05,0.00015837233251255202,Sarcoidosis_vs_Control,ERH
ERI1,407.1142281485821,0.7349103631475383,0.29948713196996485,2.453896293685304,0.014131773024159723,0.048872381708552376,Sarcoidosis_vs_Control,ERI1
ERI2,23.537798013118813,-1.365856596452281,0.7071556986134733,-1.9314793038228053,0.053423806310618965,0.13169860791313975,Sarcoidosis_vs_Control,ERI2
ERI3,82.78437263639752,0.015993375165749737,0.30988651333820727,0.05161042664768929,0.9588391111505088,0.9755183313805266,Sarcoidosis_vs_Control,ERI3
ERICH1,120.14543927944332,-0.39860364768661394,0.3655184300327941,-1.0905158671502595,0.27548596767952616,0.4288266539976414,Sarcoidosis_vs_Control,ERICH1
ERLEC1,205.27894617390422,0.508210376938174,0.21184861781606784,2.398931756918115,0.01644297882952509,0.05471944134070732,Sarcoidosis_vs_Control,ERLEC1
ERLIN1,15.29985588908904,1.4833070922040354,0.5009199170112079,2.961166130215675,0.003064765759072459,0.014694280786178468,Sarcoidosis_vs_Control,ERLIN1
ERLIN2,94.75170698116186,-0.22436706843326462,0.32696806436087755,-0.6862048404385718,0.4925839458518271,0.6376476583458055,Sarcoidosis_vs_Control,ERLIN2
ERMAP,127.13163137434076,0.7974522528378292,0.5231189659610586,1.5244185447812502,0.1274041904442462,0.2489370001007999,Sarcoidosis_vs_Control,ERMAP
ERMN,0.8781071990287096,1.0272587514269094,2.2326011556582737,0.4601174503665551,0.6454319191857205,,Sarcoidosis_vs_Control,ERMN
ERMP1,252.91921020311793,0.117765112356815,0.24450887791975276,0.4816394126820427,0.6300621230284559,0.7488829361635475,Sarcoidosis_vs_Control,ERMP1
ERN1,185.66506175856364,-1.1753563049081457,0.485388200946898,-2.4214768768899906,0.01545758441783741,0.05220981834486795,Sarcoidosis_vs_Control,ERN1
ERN2,0.0,,,,,,Sarcoidosis_vs_Control,ERN2
ERO1L,372.401077470549,0.3645458296566981,0.3603490615020288,1.0116463967941975,0.31170715354225964,0.4672709627071749,Sarcoidosis_vs_Control,ERO1L
ERO1LB,106.3863893023109,0.47840858189359303,0.2645925855840134,1.8080951922278594,0.07059168634088434,0.16225431040599392,Sarcoidosis_vs_Control,ERO1LB
ERP27,79.71128509791772,-0.3144097698670358,0.3457308850765064,-0.9094060827034888,0.3631358122001953,0.5178330537670254,Sarcoidosis_vs_Control,ERP27
ERP29,324.8010160567089,-1.6217002376323955,0.35768906282872026,-4.533826739927321,5.792454907057908e-06,8.003088248576459e-05,Sarcoidosis_vs_Control,ERP29
ERP44,1220.1427864928553,1.7420561298007744,0.27137818058254204,6.419293275757345,1.3690843104038593e-10,7.429915238384021e-09,Sarcoidosis_vs_Control,ERP44
ERRFI1,0.07956709340061643,0.48773804833464257,5.954393187957517,0.08191230120998225,0.9347164523624721,,Sarcoidosis_vs_Control,ERRFI1
ERV3-1,376.4450019517326,0.8689677913165301,0.5679498785916173,1.5300078828634784,0.1260147777293764,0.2470826491244052,Sarcoidosis_vs_Control,ERV3-1
ERVFRD-1,0.18065925449200695,0.16714407101663487,5.829086958095466,0.02867414266045634,0.9771244790534166,,Sarcoidosis_vs_Control,ERVFRD-1
ERVK13-1,39.54304023343292,-0.22043917446992944,0.4223459406218869,-0.5219398442550244,0.6017122152298635,0.7268972052134739,Sarcoidosis_vs_Control,ERVK13-1
ERVMER34-1,0.0,,,,,,Sarcoidosis_vs_Control,ERVMER34-1
ERVV-1,0.9910257750026259,-1.8895448873696654,3.6691137748214926,-0.5149867252240207,0.6065622963274402,,Sarcoidosis_vs_Control,ERVV-1
ERVV-2,0.19900090176672885,0.16714434246116192,5.691549605374448,0.029367106333103014,0.9765718068272234,,Sarcoidosis_vs_Control,ERVV-2
ESAM,77.38397059559654,-0.9271834909950016,0.6318371393593044,-1.46744063182988,0.14225622815974015,0.2698803871373356,Sarcoidosis_vs_Control,ESAM
ESCO1,90.37296413714769,-1.0025992771197176,0.36981881573017583,-2.711055345142919,0.006706943035748594,0.027282152427938786,Sarcoidosis_vs_Control,ESCO1
ESCO2,34.39183502378361,0.3679055789388909,0.42076934827521145,0.8743640202096088,0.3819200449446284,0.5358748871765028,Sarcoidosis_vs_Control,ESCO2
ESD,199.78405128443484,-0.36205668042417194,0.3329608943674187,-1.0873849949016727,0.2768666997467816,0.4304781414244725,Sarcoidosis_vs_Control,ESD
ESF1,107.15932885944031,-0.1641726381540909,0.27928308718103007,-0.58783594742948,0.5566424129482435,0.6921546108569918,Sarcoidosis_vs_Control,ESF1
ESM1,3.021311736358965,-3.444726670037268,3.535320713785,-0.9743745897240708,0.32987058146191706,,Sarcoidosis_vs_Control,ESM1
ESPL1,2.153311556368034,-3.008934315934497,3.502814099480347,-0.8590048545199362,0.39033783772168007,,Sarcoidosis_vs_Control,ESPL1
ESPN,122.8731973268868,0.80251147305084,0.46540302146825796,1.724336620160026,0.08464709203493212,0.18501068425546532,Sarcoidosis_vs_Control,ESPN
ESPNL,0.0,,,,,,Sarcoidosis_vs_Control,ESPNL
ESPNP,0.647539442447143,1.4927066878029955,2.493510435987887,0.5986366314170289,0.5494152228626714,,Sarcoidosis_vs_Control,ESPNP
