Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Comparison,Original_ID
FAM53A,3.4135974042714765,-0.03172038255871173,1.3470450954807751,-0.023548122230748612,0.9812130531232642,,Sarcoidosis_vs_Control,FAM53A
FAM53B,236.7579013831406,-1.5411911990663993,0.3702882527762651,-4.16213905656255,3.1528025062895295e-05,0.0003388754547288821,Sarcoidosis_vs_Control,FAM53B
FAM53C,658.0014882181006,0.2176888785248998,0.33306757821688154,0.6535877184153562,0.5133774588975895,0.6545069749306517,Sarcoidosis_vs_Control,FAM53C
FAM54A,1.6799129642967592,1.1698932463343341,1.5133599386905976,0.7730436206382993,0.43949656558929073,,Sarcoidosis_vs_Control,FAM54A
FAM54B,148.4881338647303,-0.8013103479029652,0.3270815834586477,-2.4498791385002368,0.014290417325354278,0.049239997182112055,Sarcoidosis_vs_Control,FAM54B
NXPE1,0.07956709340061643,0.48773804833464224,5.954393187957517,0.08191230120998219,0.9347164523624722,,Sarcoidosis_vs_Control,NXPE1
NXPE2,0.0,,,,,,Sarcoidosis_vs_Control,NXPE2
NXPE3,143.70789080104822,0.9074498530387911,0.26257554307285613,3.45595725488799,0.0005483422702776986,0.0036887291697822776,Sarcoidosis_vs_Control,NXPE3
NXPE4,0.0765887836342836,0.48773804833464224,5.954393187957517,0.08191230120998219,0.9347164523624722,,Sarcoidosis_vs_Control,NXPE4
FAM57A,2.138989648320851,-2.9429411254042814,3.6406544246612036,-0.8083549774648411,0.418886262114611,,Sarcoidosis_vs_Control,FAM57A
FAM57B,0.2598525631391624,-0.15345031992298727,4.779224786883852,-0.032107784581323254,0.974386095414247,,Sarcoidosis_vs_Control,FAM57B
FAM58A,33.00956503197875,-1.6227256839394646,0.6152860164472674,-2.637351801539827,0.008355612650056818,0.03233395803696995,Sarcoidosis_vs_Control,FAM58A
FAM58BP,1.2009576788191054,-2.085563539477281,3.756314421185344,-0.5552153801915123,0.5787473501558436,,Sarcoidosis_vs_Control,FAM58BP
FAM59A,0.6568658553570513,-1.342009496138508,4.050141291616066,-0.33134880971103764,0.7403810267695556,,Sarcoidosis_vs_Control,FAM59A
FAM59B,1.0073571835179673,-1.8897269289663319,3.7297015975024363,-0.50666973739448,0.6123865678194477,,Sarcoidosis_vs_Control,FAM59B
FAM5B,0.0,,,,,,Sarcoidosis_vs_Control,FAM5B
FAM5C,0.0,,,,,,Sarcoidosis_vs_Control,FAM5C
FAM60A,126.21932409659902,-1.7857798057432352,0.36484981198208605,-4.894561397857911,9.85252143767967e-07,1.8172428429498057e-05,Sarcoidosis_vs_Control,FAM60A
FAM63A,0.08786695355127475,0.48773804833464224,5.954393187957517,0.08191230120998219,0.9347164523624722,,Sarcoidosis_vs_Control,FAM63A
FAM63B,80.30217559048491,-0.8716434881046248,0.3877151194831282,-2.248154493605079,0.02456634027050377,0.0738691659492399,Sarcoidosis_vs_Control,FAM63B
FAM64A,1.9019846175685973,1.0168794508741181,1.5586433777407327,0.6524131596722875,0.514134677242182,,Sarcoidosis_vs_Control,FAM64A
FAM65A,0.7951549158704436,-1.5735827078490892,3.753512566508583,-0.41922936981473696,0.6750485096386627,,Sarcoidosis_vs_Control,FAM65A
FAM65B,3129.6925531975526,-0.9741736748930323,0.24825403178893646,-3.924100115809063,8.705452961503835e-05,0.0007943989735606732,Sarcoidosis_vs_Control,FAM65B
FAM65C,9.138303619797743,1.1908607467010024,0.7696165661213988,1.547342922596545,0.12178057673376366,,Sarcoidosis_vs_Control,FAM65C
FAM66C,6.084192635557282,-0.9618711105656542,1.283900366349046,-0.7491789361357315,0.4537493631147662,,Sarcoidosis_vs_Control,FAM66C
FAM69A,12.304714944637293,-0.9695582729941962,0.8255083429933899,-1.1744984544656016,0.24019543063467497,0.39045593620452346,Sarcoidosis_vs_Control,FAM69A
FAM69B,5.575452158586405,-1.8745894128253218,1.578802521279924,-1.1873488847139702,0.2350900332099144,,Sarcoidosis_vs_Control,FAM69B
FAM69C,0.0,,,,,,Sarcoidosis_vs_Control,FAM69C
FAM70A,7.895644857928832,-0.2906491081670007,1.0405376576552352,-0.27932589083027926,0.7799947386999921,,Sarcoidosis_vs_Control,FAM70A
FAM70B,1.013500790197315,-1.9025833214827519,3.6335372396375227,-0.5236173997965,0.6005446769273579,,Sarcoidosis_vs_Control,FAM70B
FAM71A,2.549315056876626,1.6621441834651902,1.2293849399133658,1.3520128069751047,0.17637121835316893,,Sarcoidosis_vs_Control,FAM71A
FAM71B,0.0,,,,,,Sarcoidosis_vs_Control,FAM71B
FAM71C,0.0765887836342836,0.48773804833464224,5.954393187957517,0.08191230120998219,0.9347164523624722,,Sarcoidosis_vs_Control,FAM71C
FAM71D,0.2553010005031659,-0.15345033277698203,5.433108694375858,-0.028243560254155753,0.9774678950093831,,Sarcoidosis_vs_Control,FAM71D
FAM71E1,0.6605815382287832,-1.2591911793336676,4.153095911309085,-0.30319337819885833,0.7617424950956437,,Sarcoidosis_vs_Control,FAM71E1
FAM71E2,0.08786695355127475,0.48773804833464224,5.954393187957517,0.08191230120998219,0.9347164523624722,,Sarcoidosis_vs_Control,FAM71E2
FAM71F1,0.07898421128914049,0.48773804833464224,5.954393187957517,0.08191230120998219,0.9347164523624722,,Sarcoidosis_vs_Control,FAM71F1
FAM71F2,0.0,,,,,,Sarcoidosis_vs_Control,FAM71F2
FAM72A,22.93930249054677,1.8572532033191098,0.39911755331843896,4.653398949450079,3.2650764924839855e-06,4.980565330697193e-05,Sarcoidosis_vs_Control,FAM72A
FAM72B,20.23465836220526,1.0565306988964467,0.5323894134300573,1.984507340387317,0.047199310607237054,0.11994666284799757,Sarcoidosis_vs_Control,FAM72B
FAM72D,28.046108451122485,2.2589674457731013,0.6167664793035327,3.662597630668873,0.0002496705485569326,0.0019211187130951976,Sarcoidosis_vs_Control,FAM72D
FAM73A,102.20212753369904,-0.8991934846051592,0.33207075638556155,-2.707837011582921,0.006772327263524943,0.027478803073569213,Sarcoidosis_vs_Control,FAM73A
FAM73B,41.61144216121893,-0.8097172077631511,0.522056335964053,-1.551014999689431,0.12089808938467402,0.23992574419377644,Sarcoidosis_vs_Control,FAM73B
FAM74A4,0.0,,,,,,Sarcoidosis_vs_Control,FAM74A4
SPATA31A2,0.22462800259463273,0.16714465698076023,5.527901817769681,0.030236545888616625,0.9758784024426884,,Sarcoidosis_vs_Control,SPATA31A2
SPATA31A5,0.0,,,,,,Sarcoidosis_vs_Control,SPATA31A5
SPATA31A6,0.3860600701240579,-0.5016676742357641,4.545643018940732,-0.11036231225052674,0.9121220409708988,,Sarcoidosis_vs_Control,SPATA31A6
SPATA31A7,0.18600279659749433,0.1671438524126538,5.9375319239969215,0.028150392208778036,0.9775422028085199,,Sarcoidosis_vs_Control,SPATA31A7
SPATA31C1,2.7127035860205186,-3.3371158232449165,3.501358439314177,-0.9530917445568838,0.3405435885422966,,Sarcoidosis_vs_Control,SPATA31C1
SPATA31C2,0.0,,,,,,Sarcoidosis_vs_Control,SPATA31C2
SPATA31D1,0.0,,,,,,Sarcoidosis_vs_Control,SPATA31D1
SPATA31D5P,0.0,,,,,,Sarcoidosis_vs_Control,SPATA31D5P
FAM76A,77.86873143986341,0.6370482871327067,0.2771540620961367,2.29853490984279,0.021531363347616968,0.06715967263767711,Sarcoidosis_vs_Control,FAM76A
FAM76B,341.9024838771579,-0.48938061163626945,0.21360081993664443,-2.291098937641828,0.021957692083788657,0.06813040908240967,Sarcoidosis_vs_Control,FAM76B
FAM78A,664.6699401639523,-0.4946783734416623,0.29662223192268866,-1.6677049802881763,0.09537430628620241,0.20184598593077077,Sarcoidosis_vs_Control,FAM78A
FAM78B,0.5090632834669794,-0.9779886993531701,4.123749355312672,-0.23716007329427438,0.8125326096555584,,Sarcoidosis_vs_Control,FAM78B
FAM81A,4.182243267172783,0.7518703315157403,1.0003299254962321,0.751622352138232,0.4522781974782938,,Sarcoidosis_vs_Control,FAM81A
FAM81B,11.54912474442085,-0.262545279883593,1.0468591819028905,-0.25079331052564374,0.8019739137570718,0.8753318060810121,Sarcoidosis_vs_Control,FAM81B
FAM82A1,1.5470315212625456,1.2968149428642683,1.6384761522993516,0.7914762390922725,0.42866613637914763,,Sarcoidosis_vs_Control,FAM82A1
FAM82A2,71.30963277602419,-0.5785506692505539,0.38511816023429835,-1.5022679504351988,0.13302792221284787,0.257031047961942,Sarcoidosis_vs_Control,FAM82A2
FAM82B,136.32320192901403,0.3188037922428779,0.26935270439612824,1.1835923198083935,0.23657448206522735,0.386406128426029,Sarcoidosis_vs_Control,FAM82B
FAM83A,5.207003325086158,4.08431007822662,1.2929062132963958,3.1590149666101888,0.0015830336059942489,,Sarcoidosis_vs_Control,FAM83A
FAM83B,0.0,,,,,,Sarcoidosis_vs_Control,FAM83B
FAM83C,0.0,,,,,,Sarcoidosis_vs_Control,FAM83C
FAM83D,9.021268984970757,0.39013444866413394,1.0761809986339328,0.36251750324467463,0.7169653460896155,,Sarcoidosis_vs_Control,FAM83D
FAM83E,0.16637952513021553,0.1671438524126538,5.9375319239969215,0.028150392208778036,0.9775422028085199,,Sarcoidosis_vs_Control,FAM83E
FAM83F,1.9576883057665406,-2.807825857581138,3.5632228062223974,-0.7880017642112858,0.4306956739447724,,Sarcoidosis_vs_Control,FAM83F
FAM83G,17.764893463100858,0.17941383409603648,0.5941194174574386,0.3019827812796395,0.7626651891008014,0.8475058726688173,Sarcoidosis_vs_Control,FAM83G
FAM83H,6.44594087427639,0.6896327130955624,1.0202481100502125,0.6759460824304996,0.4990748782340393,,Sarcoidosis_vs_Control,FAM83H
FAM84A,0.0765887836342836,0.48773804833464224,5.954393187957517,0.08191230120998219,0.9347164523624722,,Sarcoidosis_vs_Control,FAM84A
FAM84B,24.571628863466934,-2.4242772984818775,0.9060293089846541,-2.6757161986278954,0.007456976023267406,0.029411022135095204,Sarcoidosis_vs_Control,FAM84B
FAM86A,15.136055944573599,0.13845019143952403,0.6289268533721686,0.22013719194399842,0.8257643101989672,0.8908138535794947,Sarcoidosis_vs_Control,FAM86A
FAM86B1,1.681563234079497,-2.660478260553229,3.5520348443185865,-0.7490011717673926,0.453856499172281,,Sarcoidosis_vs_Control,FAM86B1
FAM86B2,1.50978687081615,-2.488807704116954,3.81148385760406,-0.6529760579076532,0.5137717137084528,,Sarcoidosis_vs_Control,FAM86B2
FAM86C1,14.01343319441566,-0.8305864033965109,0.7939691280457631,-1.0461192684416782,0.29550597010324087,0.45021729120550813,Sarcoidosis_vs_Control,FAM86C1
FAM86C2P,1.456845379319437,-2.434356280336537,3.7108247494699773,-0.6560148874409225,0.5118145454061742,,Sarcoidosis_vs_Control,FAM86C2P
FAM86DP,0.6007023761922368,-1.2029961293643636,3.9304734740522687,-0.3060690111016294,0.7595521019582341,,Sarcoidosis_vs_Control,FAM86DP
FAM86EP,3.868160011086838,-3.8303671233641814,3.4300414338219527,-1.1167116191643673,0.2641176482154465,,Sarcoidosis_vs_Control,FAM86EP
FAM86FP,1.1341904387941664,0.6508705279301762,1.9548465165925966,0.33295224070311097,0.739170334560347,,Sarcoidosis_vs_Control,FAM86FP
FAM86HP,6.847553569540895,-2.1804981952070484,1.6279001056506321,-1.3394545449307875,0.18042274270089453,,Sarcoidosis_vs_Control,FAM86HP
FAM89A,2.6782931957446414,-3.3025931842641767,3.5029060754283052,-0.942815226314729,0.3457754221257868,,Sarcoidosis_vs_Control,FAM89A
FAM89B,143.27740118491317,-0.7785762522441109,0.28400400379285434,-2.7414270286555027,0.006117294688906506,0.025326088329553874,Sarcoidosis_vs_Control,FAM89B
FAM8A1,347.9602226338966,0.4094764837474786,0.28809435818975854,1.4213276730597046,0.1552215221450259,0.28770780656371964,Sarcoidosis_vs_Control,FAM8A1
FAM90A1,1.4388446018175967,1.488226227802408,1.6487527496295928,0.9026376017488077,0.3667182631856256,,Sarcoidosis_vs_Control,FAM90A1
FAM91A1,627.1217093143014,-0.07408081178829067,0.24657330460523472,-0.30044133085248004,0.7638405414977985,0.8483109044103846,Sarcoidosis_vs_Control,FAM91A1
FAM92A1,3.356392802238679,-1.1612821650272762,1.6866408589877717,-0.6885177474736461,0.4911267980776892,,Sarcoidosis_vs_Control,FAM92A1
FAM92A1P2,0.35109486088869846,-0.47705489295443027,4.597031909297768,-0.10377454461204819,0.9173482678354377,,Sarcoidosis_vs_Control,FAM92A1P2
FAM92B,0.0,,,,,,Sarcoidosis_vs_Control,FAM92B
FAM96A,247.46430630539794,-0.25855211341963746,0.2472070074374723,-1.0458931407315983,0.2956103716077193,0.45021729120550813,Sarcoidosis_vs_Control,FAM96A
FAM96B,154.3944193250347,0.07939706414506358,0.27897219154798913,0.28460565802095583,0.7759462759818251,0.857670394351265,Sarcoidosis_vs_Control,FAM96B
FAM98A,113.24435738166642,-1.5624831311479315,0.3730084307676681,-4.188868138803917,2.8034923125866993e-05,0.00030428674254306406,Sarcoidosis_vs_Control,FAM98A
FAM98B,44.08571120527699,0.18418791257947154,0.4277754241746896,0.430571515263708,0.6667799565447503,0.7772418912732457,Sarcoidosis_vs_Control,FAM98B
FAM98C,57.880133396536294,-0.5463306967559385,0.3902286966373472,-1.4000269623011918,0.16150524462587634,0.29504324229199713,Sarcoidosis_vs_Control,FAM98C
FAM99A,0.0,,,,,,Sarcoidosis_vs_Control,FAM99A
FAM9A,0.2500026997973079,-0.153450320539371,4.812613066701123,-0.03188503177226251,0.9745637354865274,,Sarcoidosis_vs_Control,FAM9A
FAM9B,0.4513990292188937,-0.7633409885235094,4.165382565945856,-0.18325831455775865,0.8545953406080248,,Sarcoidosis_vs_Control,FAM9B
FAM9C,1.8360707836341565,-0.17505523200289247,1.8415152041779237,-0.0950604326294658,0.9242668258921856,,Sarcoidosis_vs_Control,FAM9C
FAN1,62.44764876838836,-0.27117574442769643,0.460496052968541,-0.5888774565592682,0.5559434813785031,0.6916664849333785,Sarcoidosis_vs_Control,FAN1
FANCA,2.4387350558481042,1.151387158224783,1.260168550947465,0.9136771087955702,0.36088653576663987,,Sarcoidosis_vs_Control,FANCA
FANCB,46.782292528193445,1.718422579911926,0.5156890322170506,3.3322845213986465,0.0008613614486869959,0.005362960856469283,Sarcoidosis_vs_Control,FANCB
FANCC,18.332250354966206,0.897731557550246,0.6742921929030623,1.3313687552649833,0.18306770497570335,0.32228138705017767,Sarcoidosis_vs_Control,FANCC
FANCD2,95.10552667189395,0.3091391543545807,0.3285173198668354,0.9410132606703671,0.34669806365537215,0.5010837779080827,Sarcoidosis_vs_Control,FANCD2
FANCE,23.14094472957327,-1.0828956841613693,0.6628708706871385,-1.633645000931824,0.10233341295768401,0.21230280563615825,Sarcoidosis_vs_Control,FANCE
FANCF,114.84679493891649,-0.9497395931901427,0.2954396410570131,-3.214665404385814,0.0013059665093706674,0.007498346875776243,Sarcoidosis_vs_Control,FANCF
FANCG,32.001127819751,0.405007848459833,0.40669814296771556,0.9958438597837003,0.3193260160512259,0.4755928992726951,Sarcoidosis_vs_Control,FANCG
FANCI,149.70224574988256,0.4792664574076604,0.44678161158141894,1.0727085560017986,0.2834019002957463,0.43762525999157104,Sarcoidosis_vs_Control,FANCI
FANCL,41.77159087691251,1.1066745463646375,0.34300743296696506,3.226386486123818,0.001253639484327509,0.007238405370377966,Sarcoidosis_vs_Control,FANCL
FANCM,19.79482889270748,0.11226528079482061,0.5445863204261229,0.2061478163957117,0.836675448741612,0.8979266462631028,Sarcoidosis_vs_Control,FANCM
FANK1,3.236305251664375,1.2259207086043216,1.151224756586818,1.0648839000291863,0.28692847158308377,,Sarcoidosis_vs_Control,FANK1
FAP,0.2553010005031659,-0.15345033277698203,5.433108694375858,-0.028243560254155753,0.9774678950093831,,Sarcoidosis_vs_Control,FAP
FAR1,672.3237918317078,-0.4011007335141079,0.2904405389388737,-1.3810080885386449,0.16727647367493714,0.3022597782683993,Sarcoidosis_vs_Control,FAR1
FAR2,90.93127840261353,0.6993941464214534,0.318502499310079,2.1958827573926074,0.02810033618910922,0.08164997615108648,Sarcoidosis_vs_Control,FAR2
FARP1,1.0187965566198227,0.8174040707299384,2.0908168691574582,0.39094962489915713,0.695834471820171,,Sarcoidosis_vs_Control,FARP1
FARP2,10.19234730768021,-0.3288559014687603,0.7986620473119754,-0.41175851860693435,0.6805164283759924,,Sarcoidosis_vs_Control,FARP2
FARS2,65.65567134211894,-0.40865572984326004,0.498627464238912,-0.8195612138352992,0.4124662921908503,0.564422294369053,Sarcoidosis_vs_Control,FARS2
FARSA,442.36816107425295,-0.834172080278205,0.2403442401333587,-3.4707388028743766,0.0005190286026413758,0.003518795715685195,Sarcoidosis_vs_Control,FARSA
FARSB,188.47143818764113,0.7659405722175113,0.2849287043270841,2.6881832563217265,0.0071841957415565,0.028655548244059994,Sarcoidosis_vs_Control,FARSB
FAS,572.7358167147861,0.07138817152457436,0.3262759807388012,0.2187968950792116,0.8268082656476023,0.8914902763043399,Sarcoidosis_vs_Control,FAS
FASLG,122.52168107770778,1.0826597289020914,0.3411514576270032,3.1735456633628507,0.0015058921183515469,0.008361293768791076,Sarcoidosis_vs_Control,FASLG
FASN,52.58018300741708,-1.0808548558793172,0.5576996580377279,-1.9380590256811634,0.052616021670767094,0.13016209787850513,Sarcoidosis_vs_Control,FASN
FASTK,115.85003165857809,0.11884525562254424,0.2401583798070651,0.49486199781169576,0.6206975374221595,0.7412938128783928,Sarcoidosis_vs_Control,FASTK
FASTKD1,118.4046756740272,1.427819604998699,0.2838395800797406,5.0303752725309625,4.895207527360493e-07,9.867339744436652e-06,Sarcoidosis_vs_Control,FASTKD1
FASTKD2,68.56492495849946,0.5641326534946106,0.32170635312979795,1.7535639194138066,0.07950525796278674,0.177198790694924,Sarcoidosis_vs_Control,FASTKD2
FASTKD3,40.478864948643505,1.430566453203376,0.40499921538835865,3.5322696905266557,0.0004120089369095777,0.0029140080700722514,Sarcoidosis_vs_Control,FASTKD3
FASTKD5,64.23125725843678,-1.3923777245236517,0.46072940747246116,-3.022116022856382,0.00251014317476657,0.012531842616879719,Sarcoidosis_vs_Control,FASTKD5
FAT1,11.565704834025333,3.687022297913166,0.9751682574552597,3.7809088531394544,0.00015625687843600174,0.0012818514853092933,Sarcoidosis_vs_Control,FAT1
FAT2,0.09384682276240784,0.48773804833464224,5.954393187957517,0.08191230120998219,0.9347164523624722,,Sarcoidosis_vs_Control,FAT2
FAT3,0.09384682276240784,0.48773804833464224,5.954393187957517,0.08191230120998219,0.9347164523624722,,Sarcoidosis_vs_Control,FAT3
FAT4,3.700496891255393,-3.7505328001070826,3.5245109232686387,-1.0641285789033192,0.2872704558985102,,Sarcoidosis_vs_Control,FAT4
FATE1,0.0,,,,,,Sarcoidosis_vs_Control,FATE1
FAU,2842.557208906833,-0.3217933155886619,0.19755242683100116,-1.6289008479958806,0.10333401056314429,0.2135935380400609,Sarcoidosis_vs_Control,FAU
FBF1,10.563426217519952,-1.1815505907500414,0.9934051876201567,-1.1893944238207712,0.23428449407945218,,Sarcoidosis_vs_Control,FBF1
FBL,654.6498123550316,-1.3561071077127185,0.23334519667200881,-5.811592126401768,6.188146289997398e-09,2.210499851945906e-07,Sarcoidosis_vs_Control,FBL
FBLIM1,0.0,,,,,,Sarcoidosis_vs_Control,FBLIM1
FBLL1,0.9090647958552381,-1.7485543909203494,3.856312160128789,-0.4534265687822205,0.6502416084438739,,Sarcoidosis_vs_Control,FBLL1
FBLN1,0.0,,,,,,Sarcoidosis_vs_Control,FBLN1
FBLN2,0.5849678458224662,1.6964716667109203,2.4921685061767276,0.6807210918949869,0.49604798771043124,,Sarcoidosis_vs_Control,FBLN2
FBLN5,1.530807862173094,1.3064966749052822,1.717882909787592,0.7605271974367708,0.4469395184803513,,Sarcoidosis_vs_Control,FBLN5
FBLN7,1.2622686485304893,2.54936754211131,1.964971799813818,1.2974066815375485,0.1944912947817241,,Sarcoidosis_vs_Control,FBLN7
FBN1,5.49808176599859,2.987902991917077,0.8230131087319669,3.6304439871202057,0.00028293410305465757,,Sarcoidosis_vs_Control,FBN1
FBN2,31.20768193336584,-0.1807351846401236,0.5700327401211298,-0.3170610596888137,0.7511972714819868,0.8398053679794659,Sarcoidosis_vs_Control,FBN2
FBN3,0.1736248634591982,0.1671438524126534,5.9375319239969215,0.02815039220877797,0.9775422028085199,,Sarcoidosis_vs_Control,FBN3
FBP1,71.38218753216269,-0.7503273090393221,0.43888197903772413,-1.709633443333584,0.08733367731802236,0.18943553988582557,Sarcoidosis_vs_Control,FBP1
FBP2,0.1194338083661125,0.48773804833464224,5.954393187957517,0.08191230120998219,0.9347164523624722,,Sarcoidosis_vs_Control,FBP2
FBRS,145.4141110319426,-0.8048677041330183,0.5980679468685567,-1.3457797033719183,0.17837357297663203,0.31584013988395643,Sarcoidosis_vs_Control,FBRS
FBRSL1,0.26507759967160477,0.16714504492402082,5.31910769826087,0.03142351206362495,0.9749317904928353,,Sarcoidosis_vs_Control,FBRSL1
FBXL12,114.83829169335789,0.48132010703325984,0.23029512340435299,2.090014325610171,0.0366165128595438,0.09966896483205459,Sarcoidosis_vs_Control,FBXL12
FBXL13,0.22462800259463273,0.16714465698076023,5.527901817769681,0.030236545888616625,0.9758784024426884,,Sarcoidosis_vs_Control,FBXL13
FBXL14,3.241850159065976,-3.5939667171849248,3.46269483216893,-1.0379103245820163,0.2993118063565068,,Sarcoidosis_vs_Control,FBXL14
FBXL15,62.33776747134016,0.2348465415494371,0.3079025303844958,0.7627301446862764,0.44562434896170333,0.5951226447154961,Sarcoidosis_vs_Control,FBXL15
FBXL16,12.483236904025926,-2.028363311806693,1.1008958223410208,-1.8424661722245812,0.06540699024593284,0.15353080398252292,Sarcoidosis_vs_Control,FBXL16
FBXL17,193.17793187443644,-1.9936577277438625,0.37629122404882814,-5.298177582491699,1.1696418497111624e-07,2.7795615156925476e-06,Sarcoidosis_vs_Control,FBXL17
FBXL18,57.55785953748771,-0.4180667942852758,0.37665079810899377,-1.1099586045860368,0.2670168648549095,0.42008172410902,Sarcoidosis_vs_Control,FBXL18
FBXL19,11.321841487406271,-0.8415684545345399,0.926523011615914,-0.9083082060388246,0.363715408179078,0.5185827368353457,Sarcoidosis_vs_Control,FBXL19
FBXL2,1.6944165662676016,2.4496490930916917,1.3727729271543743,1.7844532366831987,0.0743500470665906,,Sarcoidosis_vs_Control,FBXL2
FBXL20,219.19815815664506,0.299541217666696,0.25225198195875553,1.1874682424325707,0.23504297599867563,0.38434957454339425,Sarcoidosis_vs_Control,FBXL20
FBXL21,0.0,,,,,,Sarcoidosis_vs_Control,FBXL21
FBXL22,0.0765887836342836,0.48773804833464224,5.954393187957517,0.08191230120998219,0.9347164523624722,,Sarcoidosis_vs_Control,FBXL22
FBXL3,985.0698341163309,0.39841313825735614,0.24452648685699316,1.629325082032364,0.10324421914457442,0.2134470230227026,Sarcoidosis_vs_Control,FBXL3
FBXL4,443.39373473236355,0.4794360099638438,0.3224352981565292,1.4869216016513709,0.13703551822632637,0.2624015147987739,Sarcoidosis_vs_Control,FBXL4
FBXL5,2217.905487206347,-0.45423419736850423,0.24685988688342658,-1.8400486328627583,0.06576109767089552,0.15410163332835133,Sarcoidosis_vs_Control,FBXL5
FBXL6,29.228064718432204,-0.16215554959184825,0.5249287991277787,-0.30890960804834067,0.7573902878637406,0.8441372007707252,Sarcoidosis_vs_Control,FBXL6
FBXL7,0.0,,,,,,Sarcoidosis_vs_Control,FBXL7
FBXL8,8.553341917967447,0.4896013716542414,0.7523001389316251,0.6508059035447556,0.5151717888519908,,Sarcoidosis_vs_Control,FBXL8
FBXO10,15.704854001021786,-0.7253507204559211,0.7404310500124848,-0.9796330400294403,0.32726728963257445,0.4828365173639095,Sarcoidosis_vs_Control,FBXO10
FBXO11,1652.1961131940486,0.37423445404568284,0.25113324551711586,1.490182844071822,0.13617616603597366,0.26126863670849265,Sarcoidosis_vs_Control,FBXO11
FBXO15,2.8750871673289096,-0.8947845398283605,1.6514856230377857,-0.5418058306692798,0.5879522742741556,,Sarcoidosis_vs_Control,FBXO15
FBXO16,0.0868124317295991,0.48773804833464224,5.954393187957517,0.08191230120998219,0.9347164523624722,,Sarcoidosis_vs_Control,FBXO16
FBXO18,7.860921572556722,0.07727297460699653,0.8975050371915038,0.0860975386264139,0.9313888802522575,,Sarcoidosis_vs_Control,FBXO18
FBXO2,4.004931760231613,-3.8413521795816203,3.4591576882374637,-1.110487733081314,0.2667889112291787,,Sarcoidosis_vs_Control,FBXO2
FBXO21,68.36559430411126,-0.47447680127860503,0.33601947693487394,-1.4120514846541659,0.15793480233899349,0.2909908197783355,Sarcoidosis_vs_Control,FBXO21
FBXO22,50.106740337341144,-0.028781168472806828,0.4137631541326956,-0.06955952502135215,0.9445442532233158,0.9659522663096398,Sarcoidosis_vs_Control,FBXO22
FBXO24,1.0421101043522973,-1.9920511605916977,3.5874000901381513,-0.5552910493780424,0.5786956000430699,,Sarcoidosis_vs_Control,FBXO24
FBXO25,112.11468051006605,0.08034748095404047,0.3068322770290615,0.26186124136617606,0.7934284220709796,0.8707134734645301,Sarcoidosis_vs_Control,FBXO25
FBXO27,0.4217037753118489,-0.7426071552402805,4.192653119044393,-0.17712105775388798,0.8594133017313519,,Sarcoidosis_vs_Control,FBXO27
FBXO28,195.72956005207226,-0.8116667941660047,0.2602888052925981,-3.1183315519604724,0.001818780751116333,0.00976200317284977,Sarcoidosis_vs_Control,FBXO28
FBXO3,290.90290177113627,-0.13468554813306124,0.2591619567613597,-0.5196964470255244,0.6032751636672733,0.728006205631407,Sarcoidosis_vs_Control,FBXO3
FBXO30,193.4183347863521,0.03256963280041881,0.2337743111452233,0.1393208374387474,0.8891966245631229,0.9327433786886471,Sarcoidosis_vs_Control,FBXO30
FBXO31,86.5006778427711,0.41758452872996643,0.2870567352249548,1.4547107853181787,0.1457493454756825,0.2752122134040656,Sarcoidosis_vs_Control,FBXO31
FBXO32,39.786793271619146,-1.216432772932752,0.5613696071753493,-2.1669017299555855,0.03024234802511642,0.08633127978755066,Sarcoidosis_vs_Control,FBXO32
FBXO33,296.0889902010608,0.09129637004613105,0.2905457791426606,0.3142237010481701,0.7533511428354822,0.8411215335816096,Sarcoidosis_vs_Control,FBXO33
FBXO34,0.8586298397180758,1.1573431664960585,2.1162964483388613,0.5468719504795694,0.5844667074349958,,Sarcoidosis_vs_Control,FBXO34
FBXO36,6.36905272350167,0.40249838151527717,0.8843357689036224,0.4551420350375341,0.6490070586685532,,Sarcoidosis_vs_Control,FBXO36
FBXO38,220.70580680506106,0.7820814123129404,0.234525006268032,3.334746365678045,0.0008537723362207232,0.005332987942502995,Sarcoidosis_vs_Control,FBXO38
FBXO39,0.8884571051328741,1.0229054169959362,2.5591264907874294,0.39970881497193744,0.6893709987691448,,Sarcoidosis_vs_Control,FBXO39
FBXO4,31.55035283948705,-0.4003833340400521,0.47294791854573554,-0.846569608068449,0.3972350599521931,0.5511294686259041,Sarcoidosis_vs_Control,FBXO4
FBXO40,0.9956433386402699,-1.8929849269020091,3.7092151540423637,-0.5103464879461098,0.6098087394190206,,Sarcoidosis_vs_Control,FBXO40
FBXO41,17.879802829124213,-0.9381405287607357,0.8970352500261412,-1.0458234821133248,0.2956425374558628,0.45021729120550813,Sarcoidosis_vs_Control,FBXO41
FBXO42,236.34514572652853,0.10693692770828164,0.2897356595428176,0.3690844540054909,0.7120647761029817,0.8112873664608982,Sarcoidosis_vs_Control,FBXO42
FBXO43,0.3203231765863661,-0.15345031684858548,4.609069826590256,-0.03329312043903369,0.9734408398146192,,Sarcoidosis_vs_Control,FBXO43
FBXO44,35.026387511288206,-0.3643591447363276,0.4638082303997352,-0.78558145555611,0.43211273225618485,0.5826192691958689,Sarcoidosis_vs_Control,FBXO44
